Time,Command,X,Y,Distance range 0,Distance range 1,Distance range 2,Distance range 3,Distance range 4,Distance range 5,Distance range 6,Distance range 7,Distance range 8,Distance range 9,Distance range 10,Distance range 11
259.32494,a,,,2009.75,0.0,0.0,6101.75,1065.0,6526.5,5205.25,8778.75,1696.5,1005.75,895.0,1076.25
259.381501,a,,,1829.0,1813.0,0.0,4524.5,3901.75,6277.75,8213.75,5984.5,1664.5,985.0,886.75,1018.5
259.437772,a,,,1662.0,0.0,0.0,0.0,4343.0,0.0,4241.0,3250.0,1702.25,1037.25,890.5,989.5
259.49446,a,,,1501.0,0.0,4604.0,0.0,4215.25,0.0,8917.5,6399.75,1615.25,1080.75,892.0,976.25
259.550201,d,,,1377.5,0.0,4556.0,0.0,4107.75,0.0,9510.75,3258.75,1770.75,1137.75,900.0,949.75
259.605986,d,,,1273.0,0.0,3140.5,0.0,4050.25,5903.5,8277.25,3748.5,1932.5,1175.5,911.0,926.25
259.662585,d,,,1273.0,0.0,3148.75,0.0,4107.75,1107.0,6948.25,3600.5,2821.75,1215.5,910.0,924.75
259.719042,d,,,1330.0,0.0,4279.0,0.0,4050.25,1121.25,8302.75,3724.5,1916.75,1166.25,903.5,935.0
259.775478,d,168.5,11.0,1492.75,0.0,0.0,4888.25,4183.25,5834.0,9353.25,3280.75,1665.5,1119.0,898.0,955.75
259.832131,d,,,1573.75,0.0,0.0,0.0,4303.75,0.0,4394.0,3428.5,1644.75,1060.25,889.5,987.25
259.888794,d,,,1668.5,0.0,0.0,0.0,4373.75,0.0,3851.25,9122.25,1707.75,1031.5,890.0,1013.0
259.94554,d,,,1811.0,2704.5,0.0,6157.0,1065.25,6476.0,3832.75,3642.0,1604.5,987.5,891.0,1032.25
260.002592,d,150.5,6.0,1991.5,0.0,2311.75,3979.25,1065.0,6679.0,3803.5,3644.75,1489.75,965.5,895.75,1071.0
260.059122,d,,,2232.5,0.0,0.0,3556.0,1077.75,6970.5,3877.0,3988.25,1379.25,947.0,899.25,1113.25
260.115742,d,,,2653.75,0.0,0.0,4640.5,1079.75,7378.25,3725.75,3487.75,1320.75,944.25,908.75,1166.5
260.172449,d,,,0.0,0.0,1941.0,4034.5,1102.75,8114.25,3571.75,2971.75,1287.75,928.5,923.0,1241.0
260.229155,d,,,0.0,0.0,0.0,4074.0,1132.0,8714.5,3759.5,2697.75,1204.5,919.75,939.5,1329.25
260.285612,d,,,0.0,0.0,0.0,4215.25,0.0,8932.25,3763.5,1877.0,1158.25,906.75,953.5,1397.5
260.342386,d,,,3804.75,0.0,0.0,4314.25,5909.75,8873.25,3349.25,1618.25,1090.5,900.0,970.5,1555.25
260.399107,d,,,0.0,0.0,6078.0,4377.25,0.0,8029.25,6514.75,1665.75,1055.0,894.75,1012.75,1682.25
260.455591,d,,,0.0,1698.75,5195.25,5387.5,6195.75,4085.25,5859.0,1706.5,1018.25,894.0,1043.5,1839.25
260.511154,w,,,0.0,0.0,6153.5,1111.25,6414.75,3859.75,3447.25,1605.75,991.5,898.0,1078.75,2071.5
260.56863,w,,,0.0,0.0,6051.0,1065.0,6691.25,3817.25,3937.25,1475.75,961.0,900.25,1132.5,2351.25
260.625841,w,,,0.0,7221.0,3554.75,1070.5,6943.75,3851.25,3502.5,1426.0,954.75,907.75,1152.5,2601.5
260.682941,w,95.5,55.5,0.0,0.0,4170.0,1071.0,6267.0,3882.75,3888.75,1401.25,964.75,903.75,1189.5,0.0
260.740348,w,90.5,60.5,0.0,0.0,5862.25,1075.5,7006.5,3896.0,4000.5,1452.25,960.75,909.25,1134.25,2356.0
260.797587,w,,,0.0,0.0,5868.5,1068.5,7020.0,3931.25,3554.75,1448.25,946.0,908.0,1139.5,0.0
260.85557,w,,,0.0,0.0,5834.0,1063.75,6984.0,3955.0,3967.0,1380.0,964.25,908.5,1147.75,0.0
260.912838,w,,,0.0,0.0,5859.0,1065.5,6256.25,3953.5,3344.25,1453.5,967.0,908.75,1140.5,0.0
260.97024,w,,,0.0,0.0,5781.25,1063.75,7084.25,3897.5,3965.5,1417.5,974.75,908.75,1135.5,0.0
261.027388,w,,,0.0,0.0,5818.25,1067.5,4486.0,3949.0,3760.75,1439.0,965.75,917.25,1158.25,0.0
261.084754,w,18.5,2.0,0.0,0.0,5766.0,1071.0,5787.5,3988.25,4141.75,1418.5,976.0,914.5,1139.75,2587.75
261.142494,w,,,3657.5,2949.75,5699.75,1068.0,7070.5,4028.5,3803.5,1449.0,970.75,919.0,1158.5,0.0
261.199339,w,,,0.0,0.0,5760.0,3774.5,6917.25,4009.75,4088.25,1435.75,970.5,920.5,1169.25,2495.75
261.257221,w,,,3667.75,0.0,5834.0,3759.5,6979.5,4016.0,4094.75,1428.0,970.75,919.75,1175.25,0.0
261.316222,w,,,0.0,0.0,5787.5,3766.25,6957.0,4044.0,4191.5,1425.0,974.75,925.5,1182.25,0.0
261.373941,w,,,0.0,2671.5,5818.25,3771.75,6912.75,4048.75,4203.5,1430.75,976.25,928.0,1217.0,0.0
261.431423,w,,,0.0,0.0,3875.75,3877.0,0.0,4072.5,4125.5,1437.75,977.5,935.0,1182.5,0.0
261.489224,w,,,0.0,2035.75,3835.75,3865.5,7107.5,4061.25,4161.5,1448.5,966.75,929.5,1188.75,0.0
261.546715,w,,,0.0,0.0,0.0,3884.25,0.0,4085.25,4212.0,1380.5,983.75,933.5,1189.25,2551.0
261.603709,d,,,0.0,0.0,5821.5,3904.75,0.0,4119.0,4305.5,1449.25,984.0,935.0,1191.75,0.0
261.661136,d,,,0.0,1969.25,5812.25,3937.25,7154.25,4168.25,4220.25,1449.5,988.5,935.25,1193.5,0.0
261.718295,d,,,0.0,1967.0,5790.5,3923.75,6143.25,4117.25,4256.5,1448.5,991.5,936.0,1199.25,1531.5
261.775654,d,,,0.0,0.0,5690.75,3764.75,7130.75,4138.5,4244.25,1449.0,992.0,942.5,1242.25,2085.5
261.832817,d,,,1588.25,0.0,3398.25,3762.25,5185.5,4053.5,3417.75,1318.75,975.0,960.5,1302.0,0.0
261.890156,d,,,903.0,0.0,5577.25,1254.75,4874.75,3918.0,2195.0,1243.5,956.0,966.25,1397.75,3557.25
261.947608,d,,,4403.0,0.0,5490.25,1152.0,8984.75,3614.25,1989.25,1207.75,943.0,992.75,1446.5,2101.5
262.004986,d,,,4401.25,0.0,3982.25,1120.5,8977.25,3609.25,1981.0,1136.5,933.25,1023.75,1433.5,1051.25
262.061812,d,,,4446.0,4457.25,4077.25,1142.0,5560.25,4279.0,2015.75,1103.5,928.5,1044.5,1700.0,0.0
262.118552,s,,,0.0,0.0,4263.25,1172.0,4440.5,5723.75,1770.75,1070.0,928.75,1069.0,1721.5,0.0
262.175867,s,,,0.0,0.0,5390.0,0.0,4749.5,4234.0,1629.25,1023.5,930.0,1077.0,2167.5,0.0
262.232669,s,,,0.0,0.0,5355.75,0.0,4206.75,8575.0,1601.0,1006.5,932.75,1143.25,0.0,0.0
262.28939,s,,,2894.0,6034.25,5390.0,0.0,4198.25,8380.75,1516.25,1035.75,933.25,1119.75,0.0,0.0
262.346699,s,2.5,6.5,0.0,5948.5,3752.75,0.0,4730.25,4843.5,1601.25,1035.75,930.0,1119.5,0.0,0.0
262.404296,s,7.0,7.0,929.75,5926.0,3896.0,0.0,4229.0,4242.5,1625.75,1024.25,933.25,1136.5,0.0,3433.0
262.462213,s,23.0,7.0,0.0,3964.0,5395.25,0.0,4098.0,4148.5,1648.5,1028.75,933.5,1132.0,2162.75,0.0
262.520057,s,36.0,7.0,1408.75,5945.25,3777.25,0.0,4146.75,7333.25,1598.25,1034.75,933.25,1119.25,0.0,0.0
262.577353,s,44.0,7.0,0.0,3456.25,3773.0,0.0,4258.25,4289.5,1634.25,1028.25,933.25,1133.5,2168.0,0.0
262.633713,s,50.0,7.5,922.25,3959.5,5379.5,0.0,4151.75,4814.75,1598.25,1032.75,933.5,1119.25,0.0,6634.0
262.692285,s,57.0,8.0,945.75,5932.25,3758.0,0.0,4254.75,4249.5,1633.75,1025.0,933.25,1134.25,0.0,0.0
262.750249,s,61.5,8.0,0.0,0.0,5406.0,0.0,4185.0,8426.75,1604.0,1018.75,932.75,1164.75,2163.25,0.0
262.807977,s,,,922.25,5971.5,3898.75,1235.75,4109.25,5265.25,1573.0,1030.0,934.0,1137.75,0.0,3434.0
262.866212,s,65.5,6.0,0.0,0.0,3756.75,0.0,4743.0,4249.5,1632.75,1015.75,933.0,1123.25,0.0,0.0
262.92407,s,,,0.0,0.0,5403.5,0.0,4205.0,8672.25,1554.25,1024.5,933.25,1133.5,2160.5,0.0
262.981915,s,,,0.0,0.0,5422.25,0.0,4160.0,4312.5,1616.0,1022.75,933.5,1135.0,0.0,0.0
263.038965,s,,,954.5,0.0,3904.75,1235.5,4165.0,7343.25,1600.5,1018.0,932.75,1143.25,0.0,3435.25
263.096947,s,,,1404.75,0.0,3872.75,6618.0,4117.25,5735.75,1585.75,1031.0,933.0,1120.25,0.0,0.0
263.154006,s,,,0.0,0.0,3878.5,1237.0,4102.75,5237.5,1573.5,1030.25,933.0,1121.5,0.0,0.0
263.209169,s,,,5585.75,5929.25,3762.25,0.0,4253.0,4316.0,1636.5,1028.75,931.0,1127.75,0.0,0.0
263.26754,s,,,0.0,0.0,5414.0,0.0,4201.75,8387.25,1627.75,1023.5,933.75,1134.25,2179.5,0.0
263.325407,s,,,977.0,0.0,5403.5,0.0,4140.25,7923.0,1601.5,1018.25,932.75,1139.0,2357.5,0.0
263.38318,s,,,1397.75,0.0,3871.25,1235.25,4119.0,5290.75,1570.0,1029.75,932.75,1170.75,0.0,3428.5
263.441057,s,,,0.0,0.0,5387.5,0.0,4206.75,8374.25,1617.25,1020.5,935.0,1126.75,0.0,0.0
263.49893,s,,,0.0,0.0,3909.0,6683.0,4151.75,5887.5,1589.5,1007.0,934.25,1135.25,0.0,0.0
263.557208,s,73.5,3.0,1411.25,0.0,3725.75,0.0,4265.0,4291.25,1509.75,1032.25,933.25,1119.5,0.0,0.0
263.614803,s,,,0.0,0.0,3792.25,0.0,4206.75,4115.75,1637.25,1027.5,933.75,1132.0,2159.25,0.0
263.672013,s,,,1007.75,0.0,5390.0,1229.75,4138.5,8547.75,1605.0,1020.25,934.0,1137.75,0.0,3439.5
263.729905,s,,,968.5,0.0,5460.0,6605.75,4133.5,5690.75,1585.5,1030.5,933.0,1121.25,0.0,0.0
263.787193,s,85.5,6.0,0.0,0.0,5435.75,0.0,4280.75,4120.5,1646.75,1028.0,933.0,1128.0,0.0,0.0
263.844752,s,,,0.0,0.0,5400.75,0.0,4212.0,8507.0,1617.0,1023.75,934.0,1135.0,2188.25,0.0
263.90012,s,,,0.0,0.0,5392.75,0.0,4153.25,4823.5,1596.75,1035.0,933.0,1119.25,0.0,6646.25
263.958575,s,84.5,6.5,1407.75,0.0,5408.75,0.0,4102.75,4107.75,1640.75,1028.0,933.5,1132.0,0.0,0.0
264.016312,s,,,0.0,0.0,5424.75,0.0,4190.0,8407.0,1603.25,1019.5,930.25,1163.5,2155.75,0.0
264.074598,s,82.5,3.5,921.0,0.0,5398.0,0.0,4090.0,3923.75,1659.75,1029.0,933.75,1139.0,0.0,3428.5
264.132628,s,81.5,3.0,0.0,0.0,5392.75,0.0,4200.0,8547.75,1604.75,1012.75,932.75,1126.75,0.0,0.0
264.19064,s,,,935.25,0.0,5390.0,0.0,4082.0,4170.0,1519.5,1019.25,934.0,1142.5,0.0,3428.5
264.247864,s,,,0.0,6004.25,5411.5,0.0,4156.75,3848.5,1640.75,1028.25,933.5,1132.5,2143.25,0.0
264.305105,s,,,0.0,5942.0,5390.0,0.0,4170.0,4821.25,1596.5,1035.75,933.0,1121.0,0.0,0.0
285.958607,s,90.0,7.5,2216.5,0.0,4836.75,3372.5,1118.25,417.75,0.0,1292.0,4143.5,4282.5,3894.5,4816.75
286.018585,s,89.0,14.5,2217.75,0.0,4836.75,0.0,1092.5,406.0,0.0,1285.25,0.0,9264.25,3657.5,4890.75
286.073502,s,89.0,13.5,2216.75,0.0,6456.75,6437.75,1112.25,409.75,613.5,0.0,0.0,8962.25,3649.75,4904.25
286.129068,s,89.0,13.5,5025.75,0.0,4911.25,0.0,1111.25,411.5,613.75,0.0,3844.25,8888.0,3673.0,4902.0
286.1863,w,89.0,8.0,2216.0,0.0,4832.25,0.0,1108.75,410.5,613.75,1283.75,0.0,8954.75,3670.5,4812.5
286.243661,w,89.5,10.5,2201.5,0.0,4839.0,0.0,1111.75,411.0,610.5,0.0,0.0,8888.0,3941.5,4911.25
286.301009,w,89.5,9.0,2217.25,0.0,4895.25,0.0,1108.25,410.5,623.0,0.0,0.0,2525.75,3664.0,4906.5
286.356545,w,89.0,9.0,2216.5,0.0,4868.0,0.0,1120.5,414.0,0.0,3724.5,3861.25,8888.0,3652.25,4893.0
286.41326,w,89.5,10.5,2190.5,0.0,4792.75,0.0,1135.0,420.25,428.0,0.0,3926.75,2527.0,3643.25,4886.0
286.470599,w,90.0,5.5,2184.0,4870.25,0.0,0.0,1158.5,433.0,0.0,1313.0,4302.0,2543.0,3935.75,4784.0
286.527145,w,,,2164.5,0.0,4941.0,0.0,1135.0,428.0,0.0,1331.5,4268.5,2525.0,3907.75,4788.25
286.581956,w,89.5,8.5,2142.5,3433.0,6437.75,0.0,1158.5,445.0,685.25,1356.5,4213.5,2522.75,3870.0,4788.25
286.63903,w,,,2131.0,3373.5,0.0,3342.0,1188.5,451.5,0.0,1369.5,4160.0,2523.25,3759.5,4786.25
286.696529,w,,,2134.5,0.0,3432.0,0.0,1208.25,459.0,0.0,1378.75,0.0,5772.0,3896.0,4711.25
286.754071,w,88.0,19.5,2126.5,3976.25,0.0,3350.5,1208.25,477.25,741.5,0.0,4346.5,8932.25,3890.0,4618.0
286.811631,w,89.5,2.5,2088.0,0.0,4771.0,0.0,1228.75,484.0,747.75,0.0,4344.75,8888.0,3884.25,4724.0
286.868559,w,88.5,2.0,2080.25,0.0,3429.75,0.0,1246.5,502.25,2086.0,1447.75,4366.5,7388.25,3874.25,4700.75
286.926106,w,88.5,9.0,2062.0,0.0,3389.5,6456.75,1266.0,521.0,2108.75,1468.75,4657.0,8954.75,3868.5,4690.25
286.983259,w,,,2034.5,4938.75,0.0,0.0,1290.0,537.0,575.5,2168.0,4368.25,8932.25,3864.25,4696.5
287.039883,w,87.5,4.0,2028.5,0.0,4726.0,0.0,1294.5,553.0,565.0,1486.75,4650.75,8925.0,3854.25,4608.0
287.096848,w,85.5,5.0,2006.75,4938.75,0.0,0.0,1311.75,560.0,0.0,2191.5,4548.25,8962.25,3845.5,4610.0
287.153988,w,84.0,9.0,1985.75,0.0,4756.0,0.0,1295.0,1166.25,2152.75,2194.25,4493.75,4195.0,3841.25,4624.25
287.211149,w,83.5,5.0,1968.5,0.0,4715.5,0.0,1343.75,1182.25,628.25,2250.25,4634.5,8895.25,3830.0,4581.75
287.267757,w,80.5,7.5,1943.25,0.0,4753.75,0.0,1349.5,1198.25,0.0,2232.0,4596.0,0.0,3824.5,4501.25
287.323504,w,79.5,4.5,4616.0,3286.75,2100.25,0.0,1378.0,1213.0,664.75,2301.0,3732.5,8880.5,3807.5,4513.0
287.38101,w,77.5,3.5,1936.75,4296.5,4749.5,8665.25,1381.75,1225.75,2211.25,2298.0,4959.75,8851.25,3870.0,4451.75
287.437458,w,,,1917.0,0.0,0.0,0.0,1397.0,1245.25,701.25,2314.75,3751.25,0.0,3894.5,4468.75
287.492205,w,,,1894.75,0.0,4707.0,1607.0,1422.75,1262.0,0.0,2311.25,4229.0,0.0,3828.5,4503.25
287.549178,w,,,1879.5,0.0,0.0,6411.0,0.0,1278.75,1617.25,2373.75,5002.75,4085.25,3885.75,4429.25
287.60576,w,,,1858.0,0.0,0.0,0.0,1460.5,1295.75,736.25,2361.75,4886.0,0.0,3806.25,4461.25
287.662464,w,,,1841.5,0.0,4679.75,2413.75,1462.5,1295.5,0.0,2389.0,5072.5,0.0,7240.25,4399.5
287.719388,w,,,1830.5,0.0,0.0,6445.25,1437.25,1303.25,771.5,2389.0,4915.75,8771.5,3814.5,4401.25
287.775784,w,,,1819.25,0.0,4640.5,1616.75,1482.0,1319.75,0.0,1677.0,3795.0,8440.0,4348.25,4346.5
287.83158,w,,,1804.75,0.0,3277.75,1961.25,1482.0,1334.5,0.0,2459.75,3804.75,7665.25,4355.5,4352.0
287.886665,w,,,3615.5,3834.25,0.0,6437.75,1503.25,1348.5,844.5,2464.25,5134.25,8880.5,4025.25,4346.5
287.943709,w,,,1777.5,0.0,2925.5,6373.5,0.0,1363.25,0.0,2504.0,5129.5,7144.75,3974.75,4272.0
288.000662,w,,,1758.0,0.0,4669.5,6384.75,1554.5,1377.25,853.75,2513.75,3928.25,8917.5,3844.25,4339.25
288.057547,w,,,1748.75,0.0,0.0,6403.5,0.0,1389.75,1767.75,2519.75,3923.75,3088.0,3861.25,4325.0
288.114462,w,,,1724.25,0.0,4659.0,6456.75,1567.75,1410.75,0.0,2594.75,5837.0,3090.75,3854.25,4300.0
288.170579,w,,,1714.5,0.0,2880.75,6422.5,1578.75,1425.25,0.0,2986.75,5353.0,3100.5,3814.5,4225.5
288.224714,w,,,1697.75,0.0,4652.75,6377.25,0.0,1127.5,0.0,2601.0,5350.5,3092.5,3775.75,4220.25
288.279362,w,,,1671.25,0.0,4614.0,4148.5,0.0,1445.75,0.0,2608.0,5392.75,3097.0,3771.75,4217.0
288.335807,w,,,1662.25,4564.0,3205.25,6407.25,0.0,1451.25,0.0,2635.5,5454.75,3096.0,3775.75,4193.25
288.392875,w,,,1638.5,4669.5,2396.5,6392.25,4119.0,1473.5,962.75,2662.25,6027.5,6414.75,3809.0,4170.0
288.450201,w,,,1646.75,4546.25,2371.5,6336.25,0.0,1485.5,986.25,2682.25,3188.0,6662.5,3806.25,4156.75
288.507742,w,,,1628.0,4530.5,0.0,6321.75,0.0,1503.0,1001.5,2697.75,5884.25,6741.0,6377.25,4009.75
288.564619,w,,,1603.25,4616.0,0.0,6433.75,0.0,1521.75,1014.25,3118.5,6067.75,9264.25,4707.0,3893.0
288.62319,w,,,1594.25,4606.0,4585.75,6449.0,0.0,1532.75,1031.25,3151.5,6202.75,9184.75,4522.75,3857.0
288.679957,w,,,1562.5,4594.0,4516.75,6430.0,0.0,1554.5,1045.75,3171.25,6774.75,5163.5,4401.25,3837.0
288.736941,w,74.0,6.5,1552.25,4574.0,2342.75,6445.25,4230.5,1571.25,1063.25,3254.75,3701.75,5139.0,4339.25,3811.75
288.793899,w,74.0,2.5,1530.5,4554.0,2335.0,6388.5,0.0,1582.75,1054.25,3199.5,3700.5,9312.5,4066.0,3786.75
288.851228,w,75.5,7.5,1514.0,3678.25,1942.0,6430.0,0.0,1587.25,1080.5,3218.75,3387.5,4344.75,6178.0,3766.25
288.908717,w,76.5,15.5,1496.5,3606.75,0.0,6437.75,0.0,1601.0,1097.25,3243.0,3468.5,4359.25,4669.5,3729.75
288.965481,w,76.5,30.5,1483.5,4414.25,0.0,6456.75,0.0,1615.25,1112.5,3180.5,5392.75,6299.75,4377.25,3970.25
289.022528,w,78.5,26.5,1463.25,4408.75,0.0,6355.0,0.0,1630.75,0.0,3214.75,5935.5,5129.5,4352.0,3813.25
289.079852,w,79.5,26.0,1445.75,4536.25,0.0,5906.75,0.0,1647.75,1136.75,3263.75,3419.75,9304.5,4528.5,3723.0
289.137553,w,80.5,25.0,1451.25,0.0,0.0,6167.5,0.0,1664.75,1152.25,3302.0,5089.0,5139.0,4359.25,3661.25
289.195189,w,81.5,17.5,1426.5,0.0,0.0,6343.75,0.0,1681.0,1174.25,3324.5,5245.25,6373.5,4337.5,3626.75
289.253023,w,80.0,25.0,1412.0,0.0,4220.25,5964.75,0.0,1698.25,1191.0,3334.75,5240.0,6449.0,3926.75,3671.75
289.31022,w,79.5,25.5,1396.25,0.0,4298.25,6396.0,2163.25,1705.0,1207.0,3359.75,5280.5,7500.75,4341.0,3635.75
289.367667,w,79.5,20.0,1376.25,4344.75,4518.75,6325.25,0.0,1731.0,1225.25,3365.25,5849.5,6899.5,4337.5,3623.0
289.425052,w,76.5,29.5,1353.5,0.0,0.0,6433.75,0.0,1737.75,1243.0,3478.75,5321.75,9045.5,4328.5,3611.75
289.482304,w,75.5,30.5,1325.5,0.0,2964.25,6332.75,2189.75,1755.75,0.0,3388.5,5687.75,5139.0,4266.75,3605.5
289.539476,w,75.5,24.0,1310.5,0.0,4472.5,6321.75,0.0,1766.75,1263.75,3486.5,5419.5,3553.5,3893.0,3544.25
289.596784,w,74.5,26.5,1300.25,0.0,2956.25,6441.5,0.0,1775.75,1278.5,3483.25,3173.0,5190.25,3959.5,3540.75
289.654011,w,74.5,21.0,1278.5,0.0,4431.0,6445.25,4709.0,1790.75,1297.25,3472.0,2836.75,3270.75,3717.75,3547.75
289.710514,w,74.5,28.5,1256.75,0.0,4457.25,6388.5,0.0,1808.75,1314.0,3540.75,2687.5,6670.75,3880.0,3487.75
289.766167,w,74.0,33.5,3926.75,4234.0,2929.5,6403.5,0.0,1814.25,1330.5,3535.0,3206.25,5501.5,3855.5,3490.0
289.824094,w,75.5,26.5,1242.25,3010.0,3690.0,6392.25,0.0,1843.25,1350.25,3748.5,3179.5,5611.75,3692.5,3421.0
289.882355,w,76.0,27.0,1221.25,4232.25,4482.0,6347.5,4476.5,1853.0,0.0,2586.5,3188.0,8568.25,5270.5,3409.0
289.939552,w,76.5,27.0,1207.75,4198.25,3810.5,6441.5,0.0,1861.75,0.0,3635.75,6078.0,4357.25,3666.5,3403.5
289.997869,w,77.0,28.5,1186.5,2958.75,3655.0,6426.25,4786.25,1885.25,1400.0,3638.25,7769.75,3711.0,3656.25,3404.75
290.055245,w,76.0,27.5,1172.5,4201.75,2284.75,6411.0,4446.0,1897.0,1421.0,3733.75,4446.0,3662.75,3657.5,3390.75
290.11257,w,74.5,29.5,1150.25,4186.5,2275.0,6366.0,4453.5,1914.25,3008.5,3751.25,4461.25,8114.25,4805.75,3309.0
290.17006,w,75.5,29.0,1133.0,4185.0,2257.0,6418.75,4416.0,1916.0,1437.75,3785.5,7736.25,5821.5,5303.75,3348.25
290.227002,w,75.5,28.5,1116.75,4070.75,3648.5,6418.75,0.0,1932.25,0.0,3813.25,2731.25,5482.0,4350.0,3314.25
290.284328,w,76.5,26.5,1096.75,4048.75,3616.75,6430.0,4808.0,1942.5,0.0,3764.75,5887.5,5134.25,4382.75,3279.75
290.341377,w,76.0,27.5,1076.25,4037.75,2835.25,6403.5,4854.5,1962.5,0.0,3782.75,4459.25,3242.0,4373.75,3252.75
290.398282,w,75.0,25.5,1058.0,4146.75,3602.75,6433.75,0.0,1979.5,0.0,3821.5,2770.75,3292.75,5288.25,3243.0
290.455988,w,74.5,26.0,1063.25,4031.5,3594.25,6407.25,0.0,2002.25,0.0,3844.25,7532.0,6034.25,5240.0,3205.25
290.513288,w,72.0,25.5,1041.75,4042.5,3580.5,6437.75,0.0,2009.5,0.0,3872.75,5620.5,5563.0,5180.5,3269.75
290.571022,w,71.0,23.0,1026.0,2810.75,3562.0,0.0,0.0,2031.5,3160.0,3931.25,5334.75,5526.5,4640.5,3168.25
290.62861,w,70.5,23.5,1000.25,2781.5,3569.5,0.0,0.0,2049.0,0.0,3977.75,2799.75,5096.0,4212.0,3157.25
290.686189,w,69.5,22.5,985.75,2768.75,0.0,0.0,0.0,2061.0,0.0,4014.5,3187.25,9022.5,3993.0,3134.0
290.743348,w,68.0,16.5,966.5,2786.5,0.0,0.0,0.0,2067.0,0.0,4163.25,8433.5,3708.5,4059.75,3208.0
290.800667,w,65.0,15.5,949.5,2846.5,0.0,0.0,0.0,2098.25,0.0,4061.25,2818.0,3274.75,4249.5,3106.75
290.857234,w,64.0,15.5,929.25,3929.75,2227.0,6414.75,0.0,2104.0,3236.25,4017.5,7837.0,3678.25,3920.75,3149.75
290.912426,w,62.0,15.5,914.25,2783.0,0.0,2684.75,3614.25,2109.75,0.0,4094.75,2834.5,3231.25,3940.25,3075.75
290.969733,w,62.5,15.0,894.25,3887.25,0.0,6399.75,3990.0,2132.75,0.0,4064.5,8433.5,3278.75,4574.0,3168.25
291.027086,w,62.5,14.5,878.75,4006.75,0.0,0.0,0.0,2154.5,0.0,4173.25,8348.0,3216.75,3923.75,3046.0
291.085516,w,61.0,14.5,884.5,2753.0,0.0,0.0,0.0,2161.5,0.0,4137.0,3239.0,3229.25,4478.25,3203.25
291.143189,w,60.0,14.0,858.0,3841.25,0.0,6430.0,4962.0,2171.5,0.0,4210.25,7338.25,3225.5,4630.25,3227.5
291.200742,w,59.5,13.0,839.5,3773.0,0.0,6418.75,0.0,2190.25,0.0,4191.5,8460.0,3218.75,4247.75,3086.25
291.258422,w,59.5,13.0,821.5,3818.75,0.0,0.0,3938.75,2206.25,3369.25,4298.25,8374.25,3436.25,4713.25,3197.5
291.315902,w,59.5,12.5,807.25,2691.0,3186.25,6384.75,0.0,2214.5,0.0,4284.25,7865.5,3200.5,4583.75,3160.75
291.373059,w,59.0,11.5,784.25,3719.0,0.0,0.0,4959.75,2227.5,0.0,4410.5,7877.0,6277.75,4423.5,3113.25
291.430872,w,58.0,11.0,767.0,3771.75,0.0,6426.25,4890.75,2248.0,0.0,4294.75,7343.25,6753.75,4448.0,3148.75
291.488592,w,58.5,10.5,747.0,2670.75,3459.5,0.0,3696.5,2256.5,0.0,4286.0,7687.0,9145.75,4552.0,3121.25
291.545268,w,58.5,9.5,726.75,3421.0,0.0,0.0,3919.5,2255.5,0.0,4289.5,7969.75,8902.75,4564.0,3119.5
291.601002,w,58.5,9.0,712.75,3626.75,4513.0,6479.75,4975.5,2284.25,0.0,4408.75,8420.25,3193.75,4616.0,3115.0
291.658502,w,58.5,9.0,694.25,3741.75,2772.25,0.0,4922.5,2283.25,0.0,4370.0,7894.25,6791.75,4457.25,3066.0
291.716874,w,59.5,8.5,696.0,2857.0,3638.25,6414.75,5028.0,2310.75,0.0,4461.25,8568.25,8917.5,4515.0,3073.0
291.775342,w,59.5,8.5,674.75,3597.75,4140.25,0.0,4959.75,2316.75,0.0,4433.0,8328.5,3411.25,4082.0,3034.75
291.833873,w,59.5,8.0,659.75,2812.25,3613.0,0.0,4879.25,2320.25,0.0,4395.75,7923.0,3343.0,4168.25,3055.5
291.892451,w,58.5,8.0,639.25,3576.75,4083.5,6381.0,4962.0,2363.75,3564.5,4509.0,8561.5,3417.75,4412.25,3027.0
291.953151,w,58.0,7.0,618.75,3510.5,4193.25,0.0,5077.0,2367.0,3573.0,4472.5,6939.25,3441.75,4287.75,3039.0
292.011636,w,56.5,7.0,603.75,3544.25,2921.5,6441.5,4971.0,2374.75,3599.0,4587.75,8453.5,3454.0,4072.5,2996.75
292.070138,w,54.5,6.5,584.25,3551.25,4309.0,2753.75,5035.0,2381.5,3618.0,4540.25,8315.75,3414.5,4210.25,2942.5
292.128943,w,53.5,6.0,566.0,3472.0,4335.75,2792.5,2866.25,2387.0,3606.75,4489.75,8480.25,3410.0,4051.75,2966.75
292.18767,w,52.5,5.5,548.5,3476.5,4328.5,6433.75,5093.75,2389.5,3626.75,4566.0,8554.5,3402.5,4225.5,2916.75
292.246197,w,52.0,5.0,528.0,3402.5,2213.75,6437.75,5019.0,2436.25,3642.0,4630.25,7946.5,3374.75,4107.75,2919.25
292.30503,w,51.0,4.0,509.5,3429.75,2897.25,2885.5,4927.25,2442.25,3666.5,4577.75,8575.0,3384.25,4178.25,2893.25
292.363983,w,49.5,3.0,491.5,3034.0,2205.5,0.0,4977.75,2450.75,3678.25,4632.25,7952.25,3369.25,4085.25,2854.75
292.423595,w,46.0,2.0,495.25,3450.75,4310.75,2765.75,2915.25,2498.75,3721.75,4734.5,4293.0,3377.75,4145.0,2857.75
